listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities
https://www.airbnb.com/rooms/939911358194874327?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223058_P3qjZu4oiI3v8Mh-&previous_page_section_name=1000&federated_search_id=2dc055f5-4a39-4a0a-ad14-19a22df15daa,Bashundhara Residential Area,Rental unit in Dhaka · ★3.75 · 4 bedrooms · 4 baths,$58 ,4 reviews,https://www.airbnb.com/rooms/939911358194874327/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223058_P3qjZu4oiI3v8Mh-&previous_page_section_name=1000&federated_search_id=2dc055f5-4a39-4a0a-ad14-19a22df15daa,https://www.airbnb.com/users/show/409775960,Response rate: 100%,,3.5,3.5,4.8,5.0,5.0,3.8,"https://maps.google.com/maps?ll=23.817352,90.431394&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Iron', 'TV', ""Children's playroom"", 'Outdoor playground', 'Air conditioning', 'Noise decibel monitors on property', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Pets allowed', 'Smoking allowed', 'Self check-in', 'Lockbox', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/636562610229698749?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221288_P3LvhvYtcC9Sxwcc&previous_page_section_name=1000&federated_search_id=9e6d271e-bdc4-4057-98cd-7da972aa2369,Patuakhali,Boutique hotel in Kuakata · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Easily access local hot spots from this hip place of Kuakata. Hotel Graver Inn has the maximum facilities you expect from a luxury whether you are with us on a business, pleasure, attending or organizing an event, you have access to arrange of superb comforts and amenities for an effortless and enjoyable stay for creating the perfect balance of modern comforts and nostalgic ambiance.",,,,,,,"https://maps.google.com/maps?ll=21.8158,90.1254&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Beach view', 'City skyline view', 'Courtyard view', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1038694988487697554?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1793976396&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221288_P3XRf0PRIfRdulu0&previous_page_section_name=1000&federated_search_id=9e6d271e-bdc4-4057-98cd-7da972aa2369,Patuakhali,Home in Bagerhat · ★New · 2 bedrooms · 2 beds · 3 baths,,,,https://www.airbnb.com/users/show/548692344,,"My house is situated in village. The village is absolutely beautiful. In front of my home there are three fishing lakes. Many kinds of trees are around my home. There is a natural beauty. we have fisherman, farmers, Nakshikathas etc. There are many historical places in Bagerhat. I invite you to my home to feel the village life, historical places and world heritage sites.",,,,,,,"https://maps.google.com/maps?ll=22.6552,89.778&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Lock on bedroom door', 'Wifi', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/51229698?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221288_P3lQun5SJhSWJOX9&previous_page_section_name=1000&federated_search_id=9e6d271e-bdc4-4057-98cd-7da972aa2369,Patuakhali,Villa in Fakirhat · 1 bedroom · 1 bed · 1 shared bath,,,,https://www.airbnb.com/users/show/414704354,,"Relax with the whole family at this peaceful place to stay. This place is full of all modern facilities. we all together can share our story, idea, experience etc",,,,,,,"https://maps.google.com/maps?ll=22.77792,89.70845&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Indoor fireplace', 'Exterior security cameras on property', 'Wifi', 'Dedicated workspace', 'Pets allowed', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/646727141805020398?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221289_P3kak5Kov7NpzXoD&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Boutique hotel in Kuakata · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy easy access to sea beach and restaurants from this charming place to stay. Great for couple, and executive. This Room size is 410 Square feet for one couple bed. In addition, luxurious furniture & supplies and stylish residential furnishing open greater opportunity to make your stay exciting and fascinating. It is ideal for honeymooners, who don’t need suites, but would like to have comfort and elegance up to high-quality.",,,,,,,"https://maps.google.com/maps?ll=21.8156,90.1385&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Beach view', 'Canal view', 'City skyline view', 'Courtyard view', 'Garden view', 'Park view', 'Pool view', 'Resort view', 'Sea view', 'TV', 'Exercise equipment', 'High chair', 'Children’s dinnerware', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Refrigerator', 'Patio or balcony', 'Backyard', 'BBQ grill', 'Free parking on premises', 'Pool', 'Gym', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/817980115272663006?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3Z3C_V_CYhNXB0X&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Rental unit in Barisal · 2 bedrooms · 2 beds · 2 baths,$193 ,,,https://www.airbnb.com/users/show/499157968,,Your family will be close to everything when you stay at this centrally-located & river side place.,,,,,,,"https://maps.google.com/maps?ll=22.70203,90.3752&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'Garden view', 'Harbor view', 'Park view', 'Resort view', 'River view', 'Outdoor shower', '36 inch HDTV with Netflix, premium cable, standard cable, DVD player', 'Exercise equipment', 'Pool table', 'Air conditioning', 'Indoor fireplace', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Coffee maker', 'Beach access – Beachfront', 'Lake access', 'Patio or balcony', 'Backyard', 'Fire pit', 'Outdoor furniture', 'Hammock', 'Outdoor dining area', 'Outdoor kitchen', 'BBQ grill', 'Free parking on premises', 'Shared hot tub', 'Pets allowed', 'Smoking allowed', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/790532793741346287?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1553133611&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P30GK9i31fUwftbE&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Rental unit in Lakshmipur District · 3 bedrooms · 3 beds · 2 baths,,,,https://www.airbnb.com/users/show/480450025,,Reconnect with loved ones in this family-friendly place.,,,,,,,"https://maps.google.com/maps?ll=22.7364,90.8685&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['HDTV', 'Air conditioning', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/773906013370230186?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1539154376&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P34r5SYweGr2wIJv&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Rental unit in Barisal · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/482843464,,Relax with the whole family at this peaceful place to stay.,,,,,,,"https://maps.google.com/maps?ll=22.69662,90.36086&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['HDTV with standard cable', 'Fire extinguisher', 'Dedicated workspace', 'Hammock', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/733772959582894108?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1505552656&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718221290_P3CUE-luaDDnQWzt&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Rental unit in Barisal · 1 bedroom · 1 bed · 1 private bath,,1 review,https://www.airbnb.com/rooms/733772959582894108/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1505552656&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718221290_P3CUE-luaDDnQWzt&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,https://www.airbnb.com/users/show/482843464,,"You will live with my family, it is a central place to move anywhere & believe me you will enjoy the time unlike any other place. Because we share room to make friends only. So we you will see how amazing Bangladeshi families are. See you soon!",,,,,,,"https://maps.google.com/maps?ll=22.6958,90.3614&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Free washer', 'TV', 'Lock on bedroom door', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi – 9 Mbps', 'Dedicated workspace', 'Kitchen', 'Free parking on premises', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/663004287409337202?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3B8lY3EQ6iulg82&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Boutique hotel in Kuakata · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy a luxurious experience when you stay at this special place with pool facility in our partner hotel in Kuakata. Great for family and friends. In addition, luxurious furniture & supplies and stylish residential furnishing open greater opportunities to make your stay exciting and fascinating. Complimentary buffet breakfast and swimming pool facility in our partner hotel. Only we have swimming poll in Kuakata.",,,,,,,"https://maps.google.com/maps?ll=21.8151,90.122&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Beach view', 'City skyline view', 'Courtyard view', 'Garden view', 'Marina view', 'Ocean view', 'Park view', 'Resort view', 'Sea view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Hot water', 'Shower gel', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Mini fridge', 'Coffee maker', 'Shared beach access – Beachfront', 'Private patio or balcony', 'BBQ grill', 'Free parking on premises', 'Shared pool - available all year, open specific hours', 'Elevator', 'Shared gym in building', 'Private living room', 'Luggage dropoff allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/636567375873401024?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P370-zTnIkotTZzf&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Boutique hotel in Kuakata · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Stay in the center of the action in this one-of-a-kind place in Kuakata. Hotel Graver Inn has the maximum facilities you expect from a luxury whether you are with us on a business, pleasure, attending or organizing an event, you have access to arrange of superb comforts and amenities for an effortless and enjoyable stay for creating the perfect balance of modern comforts and nostalgic ambiance.",,,,,,,"https://maps.google.com/maps?ll=21.8165,90.1329&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Beach view', 'City skyline view', 'Courtyard view', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Smoking allowed', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/646727034315372533?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3kUH38ZQezf15m7&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Boutique hotel in Kuakata · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy easy access to sea beach and restaurants from this charming place to stay. Great for couple, and executive. This Room size is 410 Square feet for one couple bed. In addition, luxurious furniture & supplies and stylish residential furnishing open greater opportunity to make your stay exciting and fascinating. It is ideal for honeymooners, who don’t need suites, but would like to have comfort and elegance up to high-quality.",,,,,,,"https://maps.google.com/maps?ll=21.8156,90.1385&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Beach view', 'Canal view', 'City skyline view', 'Courtyard view', 'Garden view', 'Park view', 'Pool view', 'Resort view', 'Sea view', 'Dryer', 'TV', 'Exercise equipment', 'High chair', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Pool', 'Gym', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/854104320006970758?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1613173130&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3hRrjuHXdpWAAHv&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Home in Bagerhat · 1 bedroom · 1 bed · 1.5 baths,,,,https://www.airbnb.com/users/show/157072539,,"Kick back and relax in this calm, stylish space.",,,,,,,"https://maps.google.com/maps?ll=22.67112,89.74728&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Outdoor shower', 'TV', 'Air conditioning', 'Lock on bedroom door', 'First aid kit', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/647661407016778904?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3tYjAYv9LoJA0nY&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Boutique hotel in Patuakhali · 1 bedroom · 2 beds · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"This stylish place is close to must-see destinations on Kuakata beach. This stylish place is close to must-see destinations on Kuakata beach. Great for a group of 04 pax. This Room size is 410 Square feet. In addition, luxurious furniture & supplies and stylish residential furnishing open greater opportunities to make your stay exciting and fascinating. It is ideal for honeymooners, who don’t need suites, but would like to have comfort and elegance up to high quality.",,,,,,,"https://maps.google.com/maps?ll=21.8154,90.1379&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Beach view', 'Canal view', 'City skyline view', 'Courtyard view', 'Garden view', 'Lake view', 'Marina view', 'Ocean view', 'Park view', 'Pool view', 'Resort view', 'Sea view', 'TV', 'Exercise equipment', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Pool', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/636510683590819371?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P39u7W_-mg4QUK9q&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Boutique hotel in Kuakata · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy easy access to the sea beach and restaurants from this charming place to stay in Kuakata. Hotel Graver Inn has the maximum facilities you expect from a luxury whether you are with us on a business, pleasure, attending or organizing an event, you have access to arrange of superb comforts and amenities for an effortless and enjoyable stay for creating the perfect balance of modern comforts and nostalgic ambiance.",,,,,,,"https://maps.google.com/maps?ll=21.8159,90.1253&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Beach view', 'City skyline view', 'Courtyard view', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/636521912181177800?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3n--z2kgSPbCZND&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Boutique hotel in Kuakata · 1 bedroom · 2 beds · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Stay in the center of the action in this one-of-a-kind place in Kuakata. Hotel Graver Inn has the maximum facilities you expect from a luxury whether you are with us on a business, pleasure, attending or organizing an event, you have access to arrange of superb comforts and amenities for an effortless and enjoyable stay for creating the perfect balance of modern comforts and nostalgic ambiance.",,,,,,,"https://maps.google.com/maps?ll=21.8158,90.1254&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Beach view', 'City skyline view', 'Courtyard view', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/636513892825733200?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3iXutDcXfuDBcIU&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Boutique hotel in Kuakata · 1 bedroom · 2 beds · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Stay in the center of the action in this one-of-a-kind place in Kuakata. Hotel Graver Inn has the maximum facilities you expect from a luxury whether you are with us on a business, pleasure, attending or organizing an event, you have access to arrange of superb comforts and amenities for an effortless and enjoyable stay for creating the perfect balance of modern comforts and nostalgic ambiance.",,,,,,,"https://maps.google.com/maps?ll=21.8159,90.1254&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Beach view', 'City skyline view', 'Courtyard view', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/663021750315161768?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3L7-yk4G1HBNE2e&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,Patuakhali,Boutique hotel in Barisal Division · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy easy access to sea beach and restaurants from this charming place to stay. Great for couple, and executive. This Room size is 410 Square feet for one couple bed. In addition, luxurious furniture & supplies and stylish residential furnishing open greater opportunity to make your stay exciting and fascinating. It is ideal for honeymooners, who don’t need suites, but would like to have comfort and elegance up to high-quality. We offer Free swimming pool & complimentary buffet breakfast.",,,,,,,"https://maps.google.com/maps?ll=21.8167,90.1238&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Beach view', 'City skyline view', 'Courtyard view', 'Garden view', 'Marina view', 'Ocean view', 'Park view', 'Resort view', 'Sea view', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Pool', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
