listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities,base_urls
https://www.airbnb.com/rooms/955586334811661891?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486019_P3bB7hZmcBhZmy8C&previous_page_section_name=1000&federated_search_id=119410bb-bf45-4f8d-8ad1-aba70806998d,Fulbaria,Resort in Mymensingh · 1 bedroom · 1 bed · 2 baths,,,,https://www.airbnb.com/users/show/45832328,Response rate: 100%,The space,,,,,,,"https://maps.google.com/maps?ll=24.756345,90.394433&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Courtyard view', 'Garden view', 'Lake view', 'Park view', 'Resort view', 'Sea view', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage', 'Sound system', 'Arcade games', 'Life size games', 'Children’s books and toys', ""Children's playroom"", 'Outdoor playground', 'AC - split type ductless system', 'Ceiling fan', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Hot water kettle', 'Dining table', 'Waterfront', 'Lake access', 'Private entrance', 'Resort access', 'Patio or balcony', 'Shared backyard – Fully fenced', 'Outdoor furniture', 'Outdoor dining area', 'Bikes', 'Sun loungers', 'Free parking on premises', 'Free street parking', 'Shared outdoor pool - available all year, open 24 hours', 'Luggage dropoff allowed', 'Breakfast', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/955586334811661891
https://www.airbnb.com/rooms/52414967?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-18&check_out=2024-06-23&source_impression_id=p3_1718486019_P3kZjAa4lrGX0irT&previous_page_section_name=1000&federated_search_id=119410bb-bf45-4f8d-8ad1-aba70806998d,Fulbaria,Resort in Mymensingh · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/45832328,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.75627,90.394926&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Canal view', 'Garden view', 'Park view', 'Courtyard view', 'Lake view', 'Resort view', 'Cleaning products', 'Shampoo', 'Alverde - Nature cosmetics body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage: wardrobe', 'Siutable for Party and Karaoke sound system', 'Life size games', 'Children’s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old', ""Children's playroom"", 'Outdoor playground', 'AC - split type ductless system', 'Ceiling fan', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Hot water kettle', 'Dining table', 'Waterfront', 'Lake access', 'Private entrance', 'Free resort access', 'Shared patio or balcony', 'Shared backyard – Not fully fenced', 'Outdoor furniture', 'Outdoor dining area', 'Bikes', 'Sun loungers', 'Free driveway parking on premises – 4 spaces', 'Free street parking', 'Shared outdoor pool - available all year, open 24 hours', 'Luggage dropoff allowed', 'Breakfast', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Free washer – In unit\nFree washer – In unit', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/52414967
https://www.airbnb.com/rooms/956543652446497437?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486019_P3TdfndiPuHaDGqO&previous_page_section_name=1000&federated_search_id=119410bb-bf45-4f8d-8ad1-aba70806998d,Fulbaria,Resort in Mymensingh · 1 bedroom · 2 baths,,,,https://www.airbnb.com/users/show/45832328,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.758509,90.393363&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Garden view', 'Park view', 'Resort view', 'Courtyard view', 'Sea view', 'Lake view', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage', 'Sound system', 'Life size games', 'Children’s books and toys', ""Children's playroom"", 'Outdoor playground', 'AC - split type ductless system', 'Ceiling fan', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Hot water kettle', 'Dining table', 'Waterfront', 'Lake access', 'Private entrance', 'Resort access', 'Patio or balcony', 'Shared backyard – Fully fenced', 'Outdoor furniture', 'Outdoor dining area', 'Bikes', 'Free parking on premises', 'Free street parking', 'Luggage dropoff allowed', 'Breakfast', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/956543652446497437
https://www.airbnb.com/rooms/956326831650304461?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486019_P38PgZUf1_Hfh0ET&previous_page_section_name=1000&federated_search_id=119410bb-bf45-4f8d-8ad1-aba70806998d,Fulbaria,Resort in Mymensingh · 1 bedroom · 1 bed · 2 baths,,,,https://www.airbnb.com/users/show/45832328,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.757177,90.394541&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Courtyard view', 'Garden view', 'Lake view', 'Resort view', 'Sea view', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage', 'Sound system', 'Life size games', 'Children’s books and toys', 'Babysitter recommendations', ""Children's playroom"", 'Outdoor playground', 'AC - split type ductless system', 'Ceiling fan', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Hot water kettle', 'Dining table', 'Waterfront', 'Lake access', 'Private entrance', 'Resort access', 'Patio or balcony', 'Shared backyard – Fully fenced', 'Outdoor furniture', 'Outdoor dining area', 'Bikes', 'Free parking on premises', 'Free street parking', 'Luggage dropoff allowed', 'Breakfast', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/956326831650304461
https://www.airbnb.com/rooms/956303219684413120?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486019_P3vM1Xlw8R7Lpm6b&previous_page_section_name=1000&federated_search_id=119410bb-bf45-4f8d-8ad1-aba70806998d,Fulbaria,Resort in Mymensingh · 1 bedroom · 1 bed · 2 baths,,,,https://www.airbnb.com/users/show/45832328,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.758016,90.393486&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Resort view', 'Sea view', 'Lake view', 'Garden view', 'Courtyard view', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage', 'Sound system', 'Arcade games', 'Life size games', 'Children’s books and toys', ""Children's playroom"", 'Outdoor playground', 'AC - split type ductless system', 'Ceiling fan', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Hot water kettle', 'Dining table', 'Waterfront', 'Lake access', 'Private entrance', 'Resort access', 'Patio or balcony', 'Shared backyard – Fully fenced', 'Outdoor furniture', 'Outdoor dining area', 'Bikes', 'Free parking on premises', 'Free street parking', 'Luggage dropoff allowed', 'Breakfast', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/956303219684413120
https://www.airbnb.com/rooms/956527927903404195?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486019_P3Y7U29QJdn6_lPz&previous_page_section_name=1000&federated_search_id=119410bb-bf45-4f8d-8ad1-aba70806998d,Fulbaria,Resort in Mymensingh · 1 bedroom · 1 bed · 2 baths,,,,https://www.airbnb.com/users/show/45832328,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.757694,90.39289&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Courtyard view', 'Garden view', 'Park view', 'Resort view', 'Sea view', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage', 'Sound system', 'Life size games', 'Children’s books and toys', ""Children's playroom"", 'Outdoor playground', 'AC - split type ductless system', 'Ceiling fan', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Hot water kettle', 'Dining table', 'Waterfront', 'Lake access', 'Private entrance', 'Resort access', 'Patio or balcony', 'Shared backyard – Fully fenced', 'Outdoor furniture', 'Outdoor dining area', 'Bikes', 'Free parking on premises', 'Free street parking', 'Luggage dropoff allowed', 'Breakfast', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/956527927903404195
https://www.airbnb.com/rooms/1140986695871459144?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486026_P3lkBNUzUtrLMbR3&previous_page_section_name=1000&federated_search_id=cfeb1c1b-92a1-44a9-a5bb-947256db21e1,Netrokona,Rental unit in Netrokona · ★New · 2 bedrooms · 2 beds · 2 baths,,,,https://www.airbnb.com/users/show/342488962,Response rate: 100%,"Relax with the whole family at this peaceful place to stay. If you are couple from Bangladesh without marriage, please don't book this place.",,,,,,,"https://maps.google.com/maps?ll=24.8885,90.7156&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1140986695871459144
https://www.airbnb.com/rooms/725826115252308348?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1499252111&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486027_P3nzt3NXGNlO0_0T&previous_page_section_name=1000&federated_search_id=cfeb1c1b-92a1-44a9-a5bb-947256db21e1,Netrokona,Rental unit in Netrakona · 2 bedrooms · 2 beds · 2 baths,,,,https://www.airbnb.com/users/show/469095450,,Take a break and unwind at this peaceful oasis. Division Division Division Division Division,,,,,,,"https://maps.google.com/maps?ll=24.87191,90.72755&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Private hot tub', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/725826115252308348
https://www.airbnb.com/rooms/654626035121764171?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1428960591&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486027_P3LMtL2OKDIIpd15&previous_page_section_name=1000&federated_search_id=cfeb1c1b-92a1-44a9-a5bb-947256db21e1,Netrokona,Farm stay in Netrokona District · 1 bedroom · 2 beds · 1 private bath,,,,https://www.airbnb.com/users/show/299449943,,During your stay,,,,,,,"https://maps.google.com/maps?ll=24.8451,90.7311&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Kitchen', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/654626035121764171
https://www.airbnb.com/rooms/723772257480022602?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1497335159&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486027_P3tyjFwa73gutzCj&previous_page_section_name=1000&federated_search_id=cfeb1c1b-92a1-44a9-a5bb-947256db21e1,Netrokona,Rental unit in Netrokona District · 2 bedrooms · 2 beds · 1.5 baths,,,,https://www.airbnb.com/users/show/469095450,,"Kick back and relax in this calm, stylish space.beautiful place and very good environment",,,,,,,"https://maps.google.com/maps?ll=24.87272,90.71964&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hot tub', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/723772257480022602
https://www.airbnb.com/rooms/49623463?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486027_P3SzcEpy7dlqviUw&previous_page_section_name=1000&federated_search_id=cfeb1c1b-92a1-44a9-a5bb-947256db21e1,Netrokona,Townhouse in Mymensingh Division · 3 bedrooms · 3 beds · 3.5 baths,,1 review,https://www.airbnb.com/rooms/49623463/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486027_P3SzcEpy7dlqviUw&previous_page_section_name=1000&federated_search_id=cfeb1c1b-92a1-44a9-a5bb-947256db21e1,https://www.airbnb.com/users/show/400261795,,,,,,,,,"https://maps.google.com/maps?ll=24.86086,90.73154&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Body soap', 'Extra pillows and blankets', 'Room-darkening shades', 'Safe', 'TV with standard cable', 'Air conditioning', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Cooking basics', 'Dishes and silverware', 'Backyard', 'Free parking on premises', 'Pets allowed', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/49623463
https://www.airbnb.com/rooms/836587062747611135?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486034_P3sh54Rp_hFaQ3vi&previous_page_section_name=1000&federated_search_id=34618739-5f2a-448b-8901-723da944967c,Islampur,Home in Gaibandha · 2 bedrooms · 2.5 baths,,,,https://www.airbnb.com/users/show/256021513,,Take it easy at this unique and tranquil getaway.,,,,,,,"https://maps.google.com/maps?ll=25.329,89.5415&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Garden view', 'Outdoor shower', 'TV', 'Exercise equipment', 'Air conditioning', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Beach access – Beachfront', 'Lake access', 'Fire pit', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Paid parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/836587062747611135
https://www.airbnb.com/rooms/638716624731813872?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486035_P32bNqs0WGb9SzUa&previous_page_section_name=1000&federated_search_id=34618739-5f2a-448b-8901-723da944967c,Islampur,Boutique hotel in Gaibandha District · 1 bedroom · 2 beds · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy the glamour of this stylish, upscale place in Gaibandha. SKS Inn is the largest multi-cuisine 4-Star Resort in North Bengal, Bangladesh. Upgraded rooms include Lake views, minibars, and access to a Restaurant with complimentary breakfast and all-day refreshments. Suites add living rooms and kitchens. There's a refined international restaurant and a brasserie serving afternoon tea, as well as a Cafe. Amenities include a fitness room, meeting rooms, banquet and parking.",,,,,,,"https://maps.google.com/maps?ll=25.3092,89.5427&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Exercise equipment', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Pool', 'Hot tub', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/638716624731813872
https://www.airbnb.com/rooms/638718552623369414?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486035_P3-ol6zyXCqRVaTh&previous_page_section_name=1000&federated_search_id=34618739-5f2a-448b-8901-723da944967c,Islampur,Boutique hotel in Gaibandha District · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy a luxurious experience when you stay at this special place in Gaibandha. SKS Inn is the largest multi-cuisine 4-Star Resort in North Bengal, Bangladesh. Upgraded rooms include Lake views, minibars, and access to a Restaurant with complimentary breakfast and all-day refreshments. Suites add living rooms and kitchens. There's a refined international restaurant and a brasserie serving afternoon tea, as well as a Cafe. Amenities include a fitness room, meeting rooms, banquet and parking.",,,,,,,"https://maps.google.com/maps?ll=25.309,89.5427&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Exercise equipment', 'Pool table', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Pool', 'Hot tub', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/638718552623369414
https://www.airbnb.com/rooms/638711240460238783?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486035_P3N50QxH2DN2OqXc&previous_page_section_name=1000&federated_search_id=34618739-5f2a-448b-8901-723da944967c,Islampur,Boutique hotel in Gaibandha District · 1 bedroom · 2 beds · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy the glamour of this stylish, upscale place in Gaibandha. SKS Inn is the largest multi-cuisine 4-Star Resort in North Bengal, Bangladesh. Upgraded rooms include Lake views, minibars, and access to a Restaurant with complimentary breakfast and all-day refreshments. Suites add living rooms and kitchens. There's a refined international restaurant and a brasserie serving afternoon tea, as well as a Cafe. Amenities include a fitness room, meeting rooms, banquet and parking.",,,,,,,"https://maps.google.com/maps?ll=25.3092,89.5426&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Exercise equipment', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Pool', 'Hot tub', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/638711240460238783
https://www.airbnb.com/rooms/638704491500443775?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486035_P3atX7-k6XFJYwtB&previous_page_section_name=1000&federated_search_id=34618739-5f2a-448b-8901-723da944967c,Islampur,Boutique hotel in Gaibandha District · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy the glamour of this stylish, upscale place in Gaibandha. SKS Inn is the largest multi-cuisine 4-Star Resort in North Bengal, Bangladesh. Upgraded rooms include Lake views, minibars, and access to a Restaurant with complimentary breakfast and all-day refreshments. Suites add living rooms and kitchens. There's a refined international restaurant and a brasserie serving afternoon tea, as well as a Cafe. Amenities include a fitness room, meeting rooms, banquet and parking.",,,,,,,"https://maps.google.com/maps?ll=25.3092,89.5427&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Exercise equipment', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Pool', 'Hot tub', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/638704491500443775
https://www.airbnb.com/rooms/638706522261823289?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486035_P39tPzVcEPqCSIKH&previous_page_section_name=1000&federated_search_id=34618739-5f2a-448b-8901-723da944967c,Islampur,Boutique hotel in Gaibandha District · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy the glamour of this stylish, upscale place in Gaibandha. SKS Inn is the largest multi-cuisine 4-Star Resort in North Bengal, Bangladesh. Upgraded rooms include Lake views, minibars, and access to a Restaurant with complimentary breakfast and all-day refreshments. Suites add living rooms and kitchens. There's a refined international restaurant and a brasserie serving afternoon tea, as well as a Cafe. Amenities include a fitness room, meeting rooms, banquet and parking.",,,,,,,"https://maps.google.com/maps?ll=25.3091,89.5426&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Exercise equipment', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Pool', 'Hot tub', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/638706522261823289
